Date,AAPL,GOOG,MSFT,SPY,TSLA
2020-12-02,119.92864990234375,90.85742950439453,207.0428924560547,342.8919677734375,189.60667419433594
2020-12-03,119.792236328125,90.79878234863281,205.95657348632812,342.7984313964844,197.7933349609375
2020-12-04,119.1198959350586,90.85942077636719,206.0719451904297,345.7525634765625,199.67999267578125
2020-12-07,120.58149719238281,90.43643188476562,206.004638671875,345.0420837402344,213.9199981689453
2020-12-08,121.19536590576172,90.39020538330078,207.65811157226562,346.05169677734375,216.6266632080078
2020-12-09,118.66193389892578,88.67938232421875,203.6109161376953,342.94805908203125,201.4933319091797
2020-12-10,120.08454132080078,88.24198150634766,202.38038635253906,342.83587646484375,209.02333068847656
2020-12-11,119.27580261230469,88.56207275390625,205.0144500732422,342.4338684082031,203.3300018310547
2020-12-14,118.66193389892578,87.48298645019531,205.91806030273438,340.9006652832031,213.27667236328125
2020-12-15,124.60574340820312,87.86620330810547,205.85081481933594,345.5094909667969,211.0833282470703
2020-12-16,124.53754425048828,87.62911987304688,210.80166625976562,346.05169677734375,207.58999633789062
2020-12-17,125.40474700927734,86.87857818603516,210.93624877929688,347.9868469238281,218.63333129882812
2020-12-18,123.4169921875,86.03907012939453,210.13836669921875,346.5973815917969,231.6666717529297
2020-12-21,124.94679260253906,86.45459747314453,213.9836883544922,345.3581237792969,216.6199951171875
2020-12-22,128.50331115722656,85.66578674316406,215.2815399169922,344.7760925292969,213.44667053222656
2020-12-23,127.60688781738281,86.10716247558594,212.4744110107422,345.08587646484375,215.32666015625
2020-12-24,128.59104919433594,86.42875671386719,214.1374969482422,346.42840576171875,220.58999633789062
2020-12-28,133.19017028808594,88.27975463867188,216.2620849609375,349.404541015625,221.22999572753906
2020-12-29,131.4167938232422,87.41638946533203,215.48338317871094,348.7379455566406,221.99667358398438
2020-12-30,130.29624938964844,86.4620590209961,213.10888671875,349.2354736328125,231.5933380126953
2020-12-31,129.2926025390625,87.07640838623047,213.82025146484375,351.0098571777344,235.22332763671875
2021-01-04,126.0965805053711,85.9013900756836,209.27317810058594,346.231201171875,243.2566680908203
2021-01-05,127.65562438964844,86.5316390991211,209.47503662109375,348.6158447265625,245.0366668701172
2021-01-06,123.3585433959961,86.25180053710938,204.0435028076172,350.7000427246094,251.9933319091797
2021-01-07,127.56791687011719,88.8344497680664,209.8499755859375,355.9105529785156,272.0133361816406
2021-01-08,128.66900634765625,89.82655334472656,211.12852478027344,357.93841552734375,293.3399963378906
2021-01-11,125.6775894165039,87.81401062011719,209.08090209960938,355.5256652832031,270.39666748046875
2021-01-12,125.50218963623047,86.81148529052734,206.61988830566406,355.6007080078125,283.14666748046875
2021-01-13,127.53868103027344,87.20166778564453,207.97537231445312,356.5583801269531,284.8033447265625
2021-01-14,125.60939025878906,86.49486541748047,204.78370666503906,355.3097229003906,281.6666564941406
2021-01-15,123.88469696044922,86.29654693603516,204.4280242919922,352.71856689453125,275.38665771484375
2021-01-19,124.55704498291016,89.01388549804688,208.0714874267578,355.48809814453125,281.51666259765625
2021-01-20,128.64952087402344,93.78751373291016,215.666015625,360.4075622558594,283.48333740234375
2021-01-21,133.36557006835938,94.00373077392578,216.27171325683594,360.73614501953125,281.663330078125
2021-01-22,135.50924682617188,94.49082946777344,217.2137908935547,359.4593200683594,282.21331787109375
2021-01-25,139.26065063476562,94.40882873535156,220.6553497314453,360.8770446777344,293.6000061035156
2021-01-26,139.49453735351562,95.29554748535156,223.34713745117188,360.31365966796875,294.36334228515625
2021-01-27,138.4226837158203,90.99858093261719,223.89505004882812,351.5074157714844,288.0533447265625
2021-01-28,133.57997131347656,92.60504150390625,229.69195556640625,354.5304870605469,278.4766540527344
2021-01-29,128.58132934570312,91.24463653564453,222.99143981933594,347.4329528808594,264.510009765625
2021-02-01,130.70545959472656,94.5057373046875,230.38409423828125,353.21612548828125,279.9366760253906
2021-02-02,131.53372192382812,95.80602264404297,230.24949645996094,358.2107238769531,290.92999267578125
2021-02-03,130.51058959960938,102.89190673828125,233.6045684814453,358.49237060546875,284.89666748046875
2021-02-04,133.8722686767578,102.5091781616211,232.65283203125,362.56689453125,283.3299865722656
2021-02-05,133.45751953125,104.2801513671875,232.83551025390625,363.9938659667969,284.07666015625
2021-02-08,133.60389709472656,104.02714538574219,233.09506225585938,366.6226501464844,287.8066711425781
2021-02-09,132.7256317138672,103.5599136352539,234.3447723388672,366.3784484863281,283.1533203125
2021-02-10,132.12062072753906,104.14990997314453,233.4315643310547,366.21893310546875,268.2733459472656
2021-02-11,131.8668975830078,104.1752700805664,235.03692626953125,366.8103942871094,270.5533447265625
2021-02-12,132.10105895996094,104.5838394165039,235.5176239013672,368.6224060058594,272.0400085449219
2021-02-16,129.97377014160156,105.46808624267578,234.27749633789062,368.30316162109375,265.40667724609375
2021-02-17,127.68051147460938,105.78668975830078,235.298828125,368.3875732421875,266.04998779296875
2021-02-18,126.57777404785156,105.23446655273438,234.90377807617188,366.81976318359375,262.4599914550781
2021-02-19,126.7339096069336,104.43621826171875,232.18663024902344,366.1719665527344,260.4333190917969
2021-02-22,122.95734405517578,102.63392639160156,225.9620361328125,363.35546875,238.1666717529297
